Nro.,Escuela Profesional,Sede,Edad,Sexo,1.1 Semestre,1.2 Estado civil,1.3 Tiene Hijos,1.4 Trabaja y estudia,1.5 Vive Solo,1.6 Promedio ponderado,1.7 Nivel Socioeconómico,1.8 Excelencia académica
6699,INGENIERÍA CIVIL,PUERTO MALDONADO,18,Femenino,2 semestre,Soltero,No,No,No,15.145,A,0
6700,INGENIERÍA CIVIL,CUSCO,28,Masculino,1 semestre,Soltero,No,Si,Si,17.668,B,1
6701,INGENIERÍA CIVIL,CUSCO,22,Masculino,7 semestre,Soltero,No,No,No,11.88,B,1
6702,INGENIERÍA CIVIL,CUSCO,25,Masculino,9 semestre,Soltero,Si,Si,Si,11.892,A,1
6703,INGENIERÍA CIVIL,CUSCO,24,Masculino,9 semestre,Soltero,No,Si,Si,16.231,C,0
6704,INGENIERÍA CIVIL,CUSCO,25,Masculino,5 semestre,Soltero,No,Si,Si,17.763,C,1
6705,INGENIERÍA CIVIL,CUSCO,28,Masculino,10 semestre,Soltero,No,Si,Si,15.397,A,0
6706,INGENIERÍA CIVIL,CUSCO,20,Masculino,4 semestre,Soltero,No,No,No,14.089,C,1
6707,INGENIERÍA CIVIL,CUSCO,23,Masculino,10 semestre,Soltero,No,Si,No,18.465,B,1
6708,INGENIERÍA CIVIL,CUSCO,30,Masculino,10 semestre,Soltero,No,Si,Si,11.083,C,1
6709,INGENIERÍA CIVIL,CUSCO,20,Masculino,6 semestre,Soltero,No,No,No,17.192,C,1
6710,INGENIERÍA CIVIL,CUSCO,18,Masculino,5 semestre,Soltero,No,Si,Si,19.095,B,0
6711,INGENIERÍA CIVIL,CUSCO,22,Femenino,5 semestre,Soltero,No,No,Si,15.255,B,0
6712,INGENIERÍA CIVIL,CUSCO,28,Masculino,6 semestre,Conviviente,Si,Si,No,16.611,C,1
6713,INGENIERÍA CIVIL,CUSCO,29,Masculino,10 semestre,Soltero,No,Si,No,15.545,B,0
6714,INGENIERÍA CIVIL,CUSCO,25,Femenino,10 semestre,Soltero,No,Si,No,12.718,B,0
6715,INGENIERÍA CIVIL,CUSCO,32,Masculino,8 semestre,Soltero,No,Si,No,18.199,C,0
6716,INGENIERÍA CIVIL,QUILLABAMBA,19,Masculino,2 semestre,Soltero,No,Si,Si,12.356,A,0
6717,INGENIERÍA CIVIL,CUSCO,18,Femenino,2 semestre,Soltero,No,No,No,14.873,C,0
6718,INGENIERÍA CIVIL,CUSCO,20,Femenino,2 semestre,Soltero,No,No,No,13.305,A,1
6719,INGENIERÍA CIVIL,CUSCO,23,Femenino,9 semestre,Soltero,No,No,Si,11.868,C,0
6720,INGENIERÍA CIVIL,PUERTO MALDONADO,23,Masculino,1 semestre,Soltero,No,Si,No,11.119,A,0
6721,INGENIERÍA CIVIL,CUSCO,27,Masculino,7 semestre,Soltero,No,Si,No,17.752,A,1
6722,INGENIERÍA CIVIL,CUSCO,18,Masculino,3 semestre,Soltero,No,No,No,12.253,A,1
6723,INGENIERÍA CIVIL,CUSCO,19,Masculino,1 semestre,Soltero,No,No,No,12.134,B,1
6724,INGENIERÍA CIVIL,CUSCO,20,Masculino,4 semestre,Soltero,No,Si,No,16.844,A,0
6725,INGENIERÍA CIVIL,CUSCO,29,Masculino,7 semestre,Soltero,No,Si,Si,18.741,B,0
6726,INGENIERÍA CIVIL,CUSCO,17,Masculino,1 semestre,Soltero,No,No,No,18.531,A,0
6727,INGENIERÍA CIVIL,PUERTO MALDONADO,25,Masculino,1 semestre,Soltero,No,Si,No,14.453,B,1
6728,INGENIERÍA CIVIL,CUSCO,25,Masculino,9 semestre,Soltero,No,Si,No,12.199,B,0
6729,INGENIERÍA CIVIL,CUSCO,20,Masculino,7 semestre,Soltero,No,Si,No,14.339,A,0
6730,INGENIERÍA CIVIL,QUILLABAMBA,21,Masculino,2 semestre,Soltero,No,Si,Si,18.284,C,0
6731,INGENIERÍA CIVIL,PUERTO MALDONADO,37,Masculino,2 semestre,Casado,Si,Si,No,11.099,A,1
6732,INGENIERÍA CIVIL,CUSCO,27,Masculino,6 semestre,Soltero,No,No,No,12.338,A,0
6733,INGENIERÍA CIVIL,CUSCO,27,Masculino,10 semestre,Soltero,No,Si,No,13.297,A,1
6734,INGENIERÍA CIVIL,CUSCO,20,Masculino,2 semestre,Soltero,No,No,Si,15.324,B,0
6735,INGENIERÍA CIVIL,CUSCO,23,Femenino,6 semestre,Soltero,No,Si,No,12.056,A,0
6736,INGENIERÍA CIVIL,CUSCO,24,Femenino,10 semestre,Soltero,No,Si,No,17.745,C,1
6737,INGENIERÍA CIVIL,CUSCO,20,Femenino,8 semestre,Soltero,No,No,No,12.379,B,1
6738,INGENIERÍA CIVIL,CUSCO,22,Masculino,3 semestre,Soltero,No,No,Si,13.36,A,0
6739,INGENIERÍA CIVIL,CUSCO,21,Masculino,8 semestre,Soltero,No,No,No,18.919,B,0
6740,INGENIERÍA CIVIL,CUSCO,21,Masculino,9 semestre,Soltero,No,Si,Si,18.963,A,0
6741,INGENIERÍA CIVIL,CUSCO,24,Masculino,8 semestre,Soltero,No,No,No,12.117,C,1
6742,INGENIERÍA CIVIL,CUSCO,22,Masculino,11 semestre,Soltero,No,Si,No,12.457,A,0
6743,INGENIERÍA CIVIL,CUSCO,18,Masculino,2 semestre,Soltero,No,No,No,12.879,C,0
6744,INGENIERÍA CIVIL,CUSCO,21,Masculino,10 semestre,Soltero,No,No,No,18.811,B,0
6745,INGENIERÍA CIVIL,CUSCO,21,Masculino,8 semestre,Soltero,No,Si,Si,13.648,B,1
6746,INGENIERÍA CIVIL,CUSCO,22,Masculino,10 semestre,Soltero,No,Si,No,13.432,C,0
6747,INGENIERÍA CIVIL,CUSCO,22,Masculino,8 semestre,Soltero,Si,Si,No,12.977,A,0
6748,INGENIERÍA CIVIL,CUSCO,22,Masculino,5 semestre,Soltero,Si,Si,Si,17.821,B,1
6749,INGENIERÍA CIVIL,CUSCO,19,Masculino,2 semestre,Soltero,No,Si,No,15.065,A,1
6750,INGENIERÍA CIVIL,CUSCO,21,Masculino,6 semestre,Soltero,No,No,No,14.667,A,1
6751,INGENIERÍA CIVIL,CUSCO,17,Masculino,1 semestre,Soltero,No,No,No,19.394,C,0
6752,INGENIERÍA CIVIL,QUILLABAMBA,20,Masculino,2 semestre,Soltero,No,Si,Si,15.958,B,0
6753,INGENIERÍA CIVIL,CUSCO,22,Femenino,9 semestre,Soltero,No,No,No,17.547,C,0
6754,INGENIERÍA CIVIL,CUSCO,28,Masculino,4 semestre,Soltero,No,No,Si,11.88,B,0
6755,INGENIERÍA CIVIL,CUSCO,24,Masculino,8 semestre,Soltero,No,Si,No,14.813,A,1
6756,INGENIERÍA CIVIL,SICUANI,18,Masculino,1 semestre,Soltero,No,Si,No,13.829,C,0
6757,INGENIERÍA CIVIL,CUSCO,20,Femenino,8 semestre,Soltero,No,No,Si,14.338,B,1
6758,INGENIERÍA CIVIL,QUILLABAMBA,30,Femenino,2 semestre,Soltero,No,Si,Si,16.516,C,0
6759,INGENIERÍA CIVIL,CUSCO,17,Masculino,1 semestre,Soltero,No,No,Si,12.504,C,1
6760,MEDICINA HUMANA,CUSCO,19,Femenino,6 semestre,Soltero,No,No,No,15.368,C,0
6761,MEDICINA HUMANA,CUSCO,32,Femenino,7 semestre,Soltero,No,Si,Si,14.191,C,1
6762,MEDICINA HUMANA,CUSCO,25,Femenino,3 semestre,Soltero,No,No,Si,18.608,B,1
6763,MEDICINA HUMANA,CUSCO,22,Femenino,7 semestre,Soltero,No,No,No,15.424,B,1
6764,MEDICINA HUMANA,CUSCO,19,Masculino,1 semestre,Soltero,No,No,No,18.44,B,0
6765,MEDICINA HUMANA,CUSCO,23,Femenino,6 semestre,Soltero,Si,Si,Si,17.972,B,0
6766,MEDICINA HUMANA,CUSCO,26,Masculino,14 semestre,Soltero,No,Si,No,17.565,C,0
6767,MEDICINA HUMANA,CUSCO,25,Masculino,10 semestre,Soltero,No,Si,No,13.365,C,0
6768,MEDICINA HUMANA,CUSCO,25,Femenino,7 semestre,Soltero,No,Si,No,11.079,C,1
6769,MEDICINA HUMANA,CUSCO,26,Femenino,11 semestre,Soltero,No,No,No,12.303,B,0
6770,MEDICINA HUMANA,CUSCO,30,Femenino,11 semestre,Soltero,No,Si,No,11.61,C,0
6771,MEDICINA HUMANA,CUSCO,22,Femenino,7 semestre,Soltero,No,No,No,17.627,B,0
6772,MEDICINA HUMANA,CUSCO,17,Masculino,1 semestre,Soltero,No,No,No,13.496,A,0
6773,MEDICINA HUMANA,CUSCO,27,Masculino,14 semestre,Soltero,No,Si,No,13.015,A,1
6774,MEDICINA HUMANA,CUSCO,22,Femenino,6 semestre,Soltero,No,No,No,15.789,B,1
6775,MEDICINA HUMANA,CUSCO,24,Femenino,14 semestre,Soltero,No,No,No,11.664,C,1
6776,MEDICINA HUMANA,CUSCO,23,Masculino,10 semestre,Soltero,No,Si,No,15.54,B,1
6777,MEDICINA HUMANA,CUSCO,22,Femenino,9 semestre,Soltero,No,Si,No,18.427,A,0
6778,MEDICINA HUMANA,CUSCO,18,Masculino,1 semestre,Soltero,No,No,No,16.103,C,1
6779,MEDICINA HUMANA,CUSCO,23,Femenino,5 semestre,Soltero,No,No,No,15.923,C,1
6780,MEDICINA HUMANA,CUSCO,19,Masculino,2 semestre,Soltero,No,No,No,16.326,B,0
6781,MEDICINA HUMANA,CUSCO,24,Masculino,9 semestre,Soltero,No,Si,No,19.49,C,0
6782,MEDICINA HUMANA,CUSCO,20,Femenino,4 semestre,Soltero,No,No,No,19.221,A,1
6783,MEDICINA HUMANA,CUSCO,21,Masculino,10 semestre,Soltero,No,Si,Si,14.34,C,0
6784,MEDICINA HUMANA,CUSCO,20,Femenino,3 semestre,Soltero,No,No,No,12.697,C,0
6785,MEDICINA HUMANA,CUSCO,19,Femenino,5 semestre,Soltero,No,No,Si,17.979,B,1
6786,MEDICINA HUMANA,CUSCO,24,Masculino,12 semestre,Soltero,No,Si,Si,11.753,A,1
6787,MEDICINA HUMANA,CUSCO,21,Femenino,8 semestre,Soltero,No,No,No,13.559,C,1
6788,MEDICINA HUMANA,CUSCO,25,Femenino,5 semestre,Soltero,No,Si,Si,15.721,B,0
6789,MEDICINA HUMANA,CUSCO,27,Femenino,1 semestre,Soltero,No,No,No,19.091,B,0
6790,MEDICINA HUMANA,CUSCO,25,Femenino,8 semestre,Soltero,No,Si,No,17.3,A,1
6791,MEDICINA HUMANA,CUSCO,24,Femenino,12 semestre,Soltero,No,Si,No,14.64,B,0
6792,MEDICINA HUMANA,CUSCO,18,Femenino,2 semestre,Soltero,No,No,Si,14.505,B,0
6793,MEDICINA HUMANA,CUSCO,19,Femenino,5 semestre,Soltero,No,No,No,19.344,B,0
6794,MEDICINA HUMANA,CUSCO,30,Masculino,14 semestre,Soltero,No,No,No,12.484,C,1
6795,MEDICINA HUMANA,CUSCO,20,Femenino,3 semestre,Soltero,No,No,No,16.966,B,1
6796,MEDICINA HUMANA,CUSCO,18,Masculino,1 semestre,Soltero,No,No,Si,14.399,A,1
6797,MEDICINA HUMANA,CUSCO,25,Masculino,10 semestre,Soltero,No,Si,No,17.862,A,0
6798,MEDICINA HUMANA,CUSCO,22,Masculino,3 semestre,Soltero,No,Si,No,17.055,C,0
6799,MEDICINA HUMANA,CUSCO,18,Masculino,1 semestre,Soltero,No,Si,Si,18.247,A,0
6800,MEDICINA HUMANA,CUSCO,19,Femenino,3 semestre,Soltero,No,Si,No,11.465,C,0
6801,MEDICINA HUMANA,CUSCO,21,Masculino,2 semestre,Soltero,No,No,No,13.555,A,0
6802,MEDICINA HUMANA,CUSCO,26,Femenino,14 semestre,Soltero,No,No,No,11.392,C,1
6803,MEDICINA HUMANA,CUSCO,28,Femenino,7 semestre,Soltero,No,Si,No,15.263,B,1
6804,MEDICINA HUMANA,CUSCO,20,Femenino,6 semestre,Soltero,No,No,No,13.996,B,1
6805,MEDICINA HUMANA,CUSCO,23,Femenino,8 semestre,Soltero,No,No,No,18.146,B,0
6806,MEDICINA HUMANA,CUSCO,34,Femenino,12 semestre,Conviviente,No,Si,No,18.285,B,0
6807,MEDICINA HUMANA,CUSCO,22,Femenino,1 semestre,Soltero,No,No,No,16.062,C,1
6808,MEDICINA HUMANA,CUSCO,33,Masculino,12 semestre,Soltero,No,Si,No,12.231,A,1
6809,MEDICINA HUMANA,CUSCO,22,Femenino,6 semestre,Soltero,No,No,No,15.225,A,1
6810,MEDICINA HUMANA,CUSCO,22,Femenino,9 semestre,Conviviente,No,No,Si,15.536,A,1
6811,MEDICINA HUMANA,CUSCO,26,Femenino,12 semestre,Soltero,No,No,No,15.635,C,0
6812,MEDICINA HUMANA,CUSCO,23,Femenino,10 semestre,Soltero,No,No,No,19.428,B,1
6813,MEDICINA HUMANA,CUSCO,24,Femenino,9 semestre,Soltero,No,Si,Si,18.05,B,0
6814,MEDICINA HUMANA,CUSCO,25,Femenino,9 semestre,Soltero,No,Si,Si,11.11,A,1
6815,MEDICINA HUMANA,CUSCO,22,Femenino,3 semestre,Soltero,No,No,Si,18.477,B,1
6816,MEDICINA HUMANA,CUSCO,17,Femenino,1 semestre,Soltero,No,No,Si,11.093,B,1
6817,MEDICINA HUMANA,CUSCO,25,Femenino,5 semestre,Casado,Si,No,No,16.985,C,1
6818,MEDICINA HUMANA,CUSCO,35,Femenino,12 semestre,Soltero,No,Si,No,17.576,A,0
6819,MEDICINA HUMANA,CUSCO,19,Femenino,3 semestre,Soltero,No,Si,No,18.548,B,0
6820,MEDICINA HUMANA,CUSCO,29,Masculino,11 semestre,Soltero,No,Si,No,17.31,B,1
6821,MEDICINA HUMANA,CUSCO,24,Femenino,11 semestre,Soltero,No,Si,No,13.188,A,0
6822,MEDICINA HUMANA,CUSCO,17,Femenino,2 semestre,Soltero,No,No,No,13.398,C,0
6823,MEDICINA HUMANA,CUSCO,27,Femenino,11 semestre,Conviviente,Si,Si,Si,17.382,A,0
6824,MEDICINA HUMANA,CUSCO,20,Femenino,6 semestre,Soltero,No,No,No,12.924,A,1
6825,MEDICINA HUMANA,CUSCO,22,Femenino,7 semestre,Soltero,No,Si,No,12.642,C,0
6826,MEDICINA HUMANA,CUSCO,25,Femenino,5 semestre,Soltero,No,Si,Si,13.831,A,1
6827,MEDICINA HUMANA,CUSCO,27,Masculino,8 semestre,Soltero,No,Si,Si,15.707,B,0
6828,MEDICINA HUMANA,CUSCO,27,Masculino,12 semestre,Soltero,No,Si,Si,12.75,A,1
6829,MEDICINA HUMANA,CUSCO,21,Masculino,5 semestre,Soltero,No,Si,No,18.649,A,0
6830,MEDICINA HUMANA,CUSCO,35,Masculino,9 semestre,Conviviente,Si,No,Si,13.009,A,1
6831,MEDICINA HUMANA,CUSCO,33,Femenino,3 semestre,Soltero,No,Si,No,15.552,A,1
6832,MEDICINA HUMANA,CUSCO,22,Femenino,2 semestre,Soltero,No,No,No,13.186,C,0
6833,MEDICINA HUMANA,CUSCO,21,Femenino,9 semestre,Soltero,No,No,No,15.687,B,1
6834,MEDICINA HUMANA,CUSCO,23,Masculino,8 semestre,Soltero,No,No,No,15.86,B,0
6835,MEDICINA HUMANA,CUSCO,21,Masculino,7 semestre,Soltero,No,No,No,13.518,B,1
6836,MEDICINA HUMANA,CUSCO,23,Masculino,12 semestre,Soltero,No,Si,No,17.423,C,1
6837,MEDICINA HUMANA,CUSCO,18,Femenino,1 semestre,Soltero,No,No,No,11.505,A,0
6838,MEDICINA HUMANA,CUSCO,31,Femenino,12 semestre,Soltero,No,Si,Si,18.535,A,0
6839,MEDICINA HUMANA,CUSCO,23,Femenino,2 semestre,Soltero,No,Si,No,17.442,A,0
6840,MEDICINA HUMANA,CUSCO,17,Masculino,1 semestre,Soltero,No,No,No,12.296,C,0
6841,MEDICINA HUMANA,CUSCO,30,Masculino,7 semestre,Soltero,No,Si,No,14.034,C,0
6842,MEDICINA HUMANA,CUSCO,23,Femenino,12 semestre,Soltero,No,No,No,14.643,C,1
6843,MEDICINA HUMANA,CUSCO,27,Femenino,6 semestre,Soltero,No,No,No,13.714,B,1
6844,MEDICINA HUMANA,CUSCO,22,Masculino,5 semestre,Soltero,No,Si,Si,13.776,C,1
6845,MEDICINA HUMANA,CUSCO,24,Masculino,7 semestre,Casado,No,Si,Si,15.343,C,0
6846,MEDICINA HUMANA,CUSCO,24,Masculino,12 semestre,Soltero,No,Si,No,18.251,A,1
6847,MEDICINA HUMANA,CUSCO,20,Femenino,8 semestre,Soltero,No,No,No,17.898,C,1
6848,MEDICINA HUMANA,CUSCO,25,Femenino,11 semestre,Soltero,No,Si,No,15.901,B,0
6849,MEDICINA HUMANA,CUSCO,26,Masculino,13 semestre,Soltero,No,No,No,19.192,A,1
6850,MEDICINA HUMANA,CUSCO,18,Femenino,1 semestre,Soltero,No,No,No,19.387,C,1
6851,MEDICINA HUMANA,CUSCO,31,Masculino,10 semestre,Soltero,No,Si,No,13.66,C,0
6852,MEDICINA HUMANA,CUSCO,23,Masculino,12 semestre,Soltero,No,No,No,16.485,C,0
6853,MEDICINA HUMANA,CUSCO,28,Masculino,9 semestre,Soltero,No,Si,Si,16.05,C,1
6854,MEDICINA HUMANA,CUSCO,17,Femenino,1 semestre,Soltero,No,No,No,11.426,A,1
6855,MEDICINA HUMANA,CUSCO,25,Masculino,4 semestre,Soltero,No,No,Si,11.944,A,0
6856,MEDICINA HUMANA,CUSCO,20,Femenino,3 semestre,Soltero,No,No,No,15.158,C,0
6857,MEDICINA HUMANA,CUSCO,24,Femenino,10 semestre,Soltero,No,No,Si,18.1,B,1
6858,MEDICINA HUMANA,CUSCO,27,Masculino,13 semestre,Soltero,No,No,No,15.321,A,1
6859,MEDICINA HUMANA,CUSCO,21,Masculino,1 semestre,Soltero,No,No,No,16.439,A,1
6860,MEDICINA HUMANA,CUSCO,32,Femenino,12 semestre,Soltero,Si,Si,No,17.979,A,0
6861,MEDICINA HUMANA,CUSCO,20,Femenino,6 semestre,Soltero,No,No,Si,16.713,A,0
6862,MEDICINA HUMANA,CUSCO,22,Femenino,6 semestre,Soltero,No,No,No,19.408,A,0
6863,MEDICINA HUMANA,CUSCO,17,Masculino,1 semestre,Soltero,No,No,No,13.375,B,1
6864,MEDICINA HUMANA,CUSCO,24,Femenino,10 semestre,Soltero,No,No,No,12.535,A,1
6865,MEDICINA HUMANA,CUSCO,20,Femenino,2 semestre,Soltero,No,No,No,16.015,B,1
6866,MEDICINA HUMANA,CUSCO,23,Femenino,6 semestre,Soltero,No,Si,No,19.157,B,0
6867,MEDICINA HUMANA,CUSCO,26,Femenino,14 semestre,Soltero,No,No,No,18.781,A,1
6868,MEDICINA HUMANA,CUSCO,26,Femenino,13 semestre,Soltero,No,No,No,17.478,A,0
6869,MEDICINA HUMANA,CUSCO,18,Femenino,3 semestre,Soltero,No,No,No,12.443,B,0
6870,MEDICINA HUMANA,CUSCO,22,Masculino,11 semestre,Soltero,No,No,No,16.834,A,1
6871,MEDICINA HUMANA,CUSCO,20,Femenino,1 semestre,Soltero,No,No,Si,11.619,C,0
6872,MEDICINA HUMANA,CUSCO,23,Masculino,12 semestre,Soltero,No,Si,No,13.788,A,1
6873,MEDICINA HUMANA,CUSCO,24,Femenino,11 semestre,Soltero,No,No,No,16.827,C,1
6874,MEDICINA HUMANA,CUSCO,28,Femenino,12 semestre,Soltero,No,No,No,15.219,B,0
6875,MEDICINA HUMANA,CUSCO,34,Femenino,12 semestre,Soltero,No,Si,Si,15.139,C,0
6876,MEDICINA HUMANA,CUSCO,21,Masculino,1 semestre,Soltero,No,No,No,18.516,A,0
6877,MEDICINA HUMANA,CUSCO,30,Masculino,14 semestre,Soltero,No,Si,Si,13.703,B,0
6878,MEDICINA HUMANA,CUSCO,18,Masculino,1 semestre,Soltero,No,Si,No,11.308,C,0
6879,MEDICINA HUMANA,CUSCO,30,Femenino,14 semestre,Soltero,No,No,Si,11.242,A,0
6880,MEDICINA HUMANA,CUSCO,24,Femenino,9 semestre,Soltero,No,No,Si,12.844,A,1
6881,MEDICINA HUMANA,CUSCO,27,Masculino,11 semestre,Soltero,No,No,No,14.56,C,1
6882,MEDICINA HUMANA,CUSCO,28,Femenino,10 semestre,Soltero,Si,Si,Si,14.448,B,0
6883,MEDICINA HUMANA,CUSCO,25,Masculino,10 semestre,Soltero,No,No,No,17.366,A,0
6884,MEDICINA HUMANA,CUSCO,19,Masculino,1 semestre,Soltero,No,Si,No,17.169,C,0
6885,MEDICINA HUMANA,CUSCO,28,Masculino,6 semestre,Soltero,No,Si,Si,13.488,A,1
6886,MEDICINA HUMANA,CUSCO,23,Femenino,10 semestre,Soltero,No,No,No,11.254,C,0
6887,MEDICINA HUMANA,CUSCO,20,Femenino,5 semestre,Soltero,No,No,No,13.451,A,1
6888,MEDICINA HUMANA,CUSCO,25,Femenino,14 semestre,Soltero,No,No,Si,19.429,A,0
6889,MEDICINA HUMANA,CUSCO,22,Femenino,10 semestre,Soltero,No,No,No,14.831,C,0
6890,MEDICINA HUMANA,CUSCO,23,Femenino,11 semestre,Soltero,No,Si,No,16.116,A,1
6891,MEDICINA HUMANA,CUSCO,22,Femenino,1 semestre,Soltero,No,No,No,11.863,B,1
6892,MEDICINA HUMANA,CUSCO,17,Femenino,1 semestre,Soltero,No,No,No,16.792,A,1
6893,MEDICINA HUMANA,CUSCO,17,Masculino,1 semestre,Soltero,No,No,No,19.301,A,0
6894,MEDICINA HUMANA,CUSCO,42,Femenino,12 semestre,Soltero,No,Si,No,15.872,C,1
6895,MEDICINA HUMANA,CUSCO,21,Masculino,3 semestre,Soltero,No,No,Si,18.339,B,0
6896,MEDICINA HUMANA,CUSCO,24,Femenino,14 semestre,Soltero,No,Si,Si,14.946,B,1
6897,MEDICINA HUMANA,CUSCO,21,Femenino,7 semestre,Soltero,No,No,No,15.925,C,0
6898,MEDICINA HUMANA,CUSCO,21,Femenino,5 semestre,Soltero,No,No,No,16.179,B,0
6899,MEDICINA HUMANA,CUSCO,25,Femenino,11 semestre,Soltero,No,Si,Si,18.99,B,1
6900,MEDICINA HUMANA,CUSCO,21,Masculino,9 semestre,Soltero,No,No,No,12.632,B,1
6901,MEDICINA HUMANA,CUSCO,25,Masculino,13 semestre,Soltero,No,Si,Si,13.449,A,0
6902,MEDICINA HUMANA,CUSCO,33,Femenino,5 semestre,Casado,Si,Si,No,15.274,C,0
6903,MEDICINA HUMANA,CUSCO,32,Femenino,10 semestre,Soltero,No,Si,No,17.584,B,1
6904,MEDICINA HUMANA,CUSCO,17,Femenino,1 semestre,Soltero,No,No,Si,11.891,C,0
6905,MEDICINA HUMANA,CUSCO,23,Femenino,8 semestre,Soltero,No,No,No,14.492,C,0
6906,MEDICINA HUMANA,CUSCO,27,Femenino,10 semestre,Soltero,Si,No,Si,17.595,A,0
6907,MEDICINA HUMANA,CUSCO,19,Femenino,2 semestre,Soltero,No,No,No,16.324,B,0
6908,MEDICINA HUMANA,CUSCO,20,Femenino,5 semestre,Soltero,No,No,No,13.324,B,0
6909,MEDICINA HUMANA,CUSCO,25,Femenino,9 semestre,Soltero,No,Si,No,12.994,A,0
6910,MEDICINA HUMANA,CUSCO,18,Femenino,4 semestre,Soltero,No,No,No,16.433,A,1
6911,MEDICINA HUMANA,CUSCO,39,Masculino,12 semestre,Soltero,No,Si,No,11.489,C,1
6912,MEDICINA HUMANA,CUSCO,22,Femenino,2 semestre,Soltero,No,No,No,13.242,B,0
6913,MEDICINA HUMANA,CUSCO,37,Femenino,14 semestre,Soltero,No,No,No,17.868,C,0
6914,MEDICINA HUMANA,CUSCO,19,Femenino,2 semestre,Soltero,No,No,Si,16.345,A,0
6915,MEDICINA HUMANA,CUSCO,18,Femenino,2 semestre,Soltero,No,No,No,12.435,B,0
6916,MEDICINA HUMANA,CUSCO,32,Masculino,12 semestre,Soltero,No,No,No,14.817,B,0
6917,MEDICINA HUMANA,CUSCO,39,Masculino,4 semestre,Soltero,No,No,Si,12.984,B,1
6918,MEDICINA HUMANA,CUSCO,35,Femenino,13 semestre,Casado,Si,Si,No,11.071,A,0
6919,MEDICINA HUMANA,CUSCO,29,Masculino,14 semestre,Soltero,No,Si,Si,14.383,B,0
6920,MEDICINA HUMANA,CUSCO,26,Femenino,14 semestre,Soltero,No,Si,No,16.843,C,0
6921,MEDICINA HUMANA,CUSCO,27,Femenino,11 semestre,Soltero,No,No,No,11.729,C,0
6922,MEDICINA HUMANA,CUSCO,28,Masculino,10 semestre,Conviviente,No,Si,No,15.718,B,0
6923,MEDICINA HUMANA,CUSCO,22,Femenino,7 semestre,Soltero,No,No,No,14.413,B,1
6924,MEDICINA HUMANA,CUSCO,23,Femenino,7 semestre,Soltero,No,No,No,14.59,B,0
6925,MEDICINA HUMANA,CUSCO,21,Femenino,5 semestre,Soltero,No,No,No,14.997,A,1
6926,MEDICINA HUMANA,CUSCO,25,Masculino,7 semestre,Soltero,No,No,No,19.026,C,0
6927,MEDICINA HUMANA,CUSCO,23,Femenino,5 semestre,Soltero,No,No,Si,12.216,C,0
6928,MEDICINA HUMANA,CUSCO,36,Femenino,12 semestre,Soltero,No,Si,No,17.103,C,1
6929,MEDICINA HUMANA,CUSCO,23,Masculino,2 semestre,Soltero,No,Si,Si,12.628,A,1
6930,MEDICINA HUMANA,CUSCO,23,Femenino,11 semestre,Soltero,No,No,No,14.373,A,0
6931,MEDICINA HUMANA,CUSCO,25,Femenino,8 semestre,Soltero,No,No,No,18.891,A,1
6932,MEDICINA HUMANA,CUSCO,19,Femenino,2 semestre,Soltero,No,No,No,17.844,C,0
6933,MEDICINA HUMANA,CUSCO,34,Femenino,11 semestre,Soltero,No,Si,Si,13.805,A,1
6934,MEDICINA HUMANA,CUSCO,19,Femenino,2 semestre,Soltero,No,No,Si,17.699,B,0
6935,MEDICINA HUMANA,CUSCO,19,Masculino,9 semestre,Soltero,No,No,No,13.379,C,0
6936,MEDICINA HUMANA,CUSCO,24,Femenino,12 semestre,Soltero,No,No,No,18.553,C,0
6937,MEDICINA HUMANA,CUSCO,24,Masculino,8 semestre,Soltero,No,Si,No,14.745,C,0
6938,MEDICINA HUMANA,CUSCO,17,Femenino,1 semestre,Soltero,No,No,No,14.419,A,0
6939,MEDICINA HUMANA,CUSCO,27,Masculino,12 semestre,Soltero,No,Si,Si,12.878,A,0
6940,MEDICINA HUMANA,CUSCO,25,Femenino,11 semestre,Soltero,No,No,No,14.098,B,1
6941,MEDICINA HUMANA,CUSCO,20,Femenino,5 semestre,Soltero,No,No,No,12.934,B,0
6942,MEDICINA HUMANA,CUSCO,20,Femenino,2 semestre,Soltero,No,Si,No,11.749,B,0
6943,MEDICINA HUMANA,CUSCO,17,Masculino,1 semestre,Soltero,No,Si,Si,15.681,C,0
6944,MEDICINA HUMANA,CUSCO,18,Masculino,2 semestre,Soltero,No,No,No,14.736,B,1
6945,MEDICINA HUMANA,CUSCO,27,Femenino,11 semestre,Soltero,No,Si,No,13.867,A,1
6946,MEDICINA HUMANA,CUSCO,36,Masculino,7 semestre,Soltero,No,Si,No,13.876,C,0
6947,MEDICINA HUMANA,CUSCO,28,Femenino,7 semestre,Soltero,No,Si,No,18.902,B,0
6948,MEDICINA HUMANA,CUSCO,25,Masculino,9 semestre,Soltero,No,No,No,15.936,C,0
6949,MEDICINA HUMANA,CUSCO,19,Femenino,1 semestre,Soltero,No,No,No,14.476,C,1
6950,MEDICINA HUMANA,CUSCO,18,Masculino,3 semestre,Soltero,No,No,No,13.717,A,0
6951,MEDICINA HUMANA,CUSCO,25,Femenino,11 semestre,Soltero,No,Si,No,12.657,A,1
6952,MEDICINA HUMANA,CUSCO,37,Femenino,5 semestre,Soltero,No,Si,Si,18.656,C,1
